ID;Genero;Casado;Edad;Graduado;Profesion;Experiencia laboral;Gastoscore;Family_Size;anno_nacimiento;Generación ;Ingresos anuales brutos;Provincia;Digital_encuenta_index;Gasto_medio_mensual_cuota;Abandono;Dias_cliente;camp_anno
CLI8104;F;Si;45;Si;Médico;+20años;Medio;2;1979;Generación X;86234;Baleares;824;50;1;157;
CLI8105;F;No;67;Si;Artista;+20años;Bajo;1;1957;Baby Boomer;82221;Toledo;6222;50;0;482;3
CLI8106;M;Si;68;Si;Artista;+20años;Bajo;2;1956;Baby Boomer;126272;Sevilla;11305;50;0;494;1
CLI8107;M;Si;62;Si;Artista;+20años;Medio;2;1962;Baby Boomer;100970;Ávila;1209;50;0;168;
CLI8108;M;Si;66;Si;Artista;+20años;Medio;5;1958;Baby Boomer;41866;Lugo;1443;30;0;378;3
CLI8109;M;Si;75;Si;Artista;+20años;Alto;2;1949;Baby Boomer;55694;Valladolid;1150;50;1;242;
CLI8110;M;No;21;No;Funcionario;<10años;Bajo;8;2003;Millennial;13216;Cáceres;2823;30;0;583;4
CLI8111;M;Si;63;Si;Ejecutivo;+20años;Alto;3;1961;Baby Boomer;24723;Guadalajara;1346;30;1;265;
CLI8112;M;No;21;No;Funcionario;<10años;Bajo;5;2003;Millennial;14767;Guipúzcoa;1512;30;0;382;3
CLI8113;F;Si;56;Si;Artista;+20años;Medio;6;1968;Generación X;104645;Alicante;79815;30;1;319;0,5
CLI8114;F;Si;95;No;Artista;+20años;Alto;2;1929;Baby Boomer;113543;La Rioja;896;120;1;162;
CLI8115;F;Si;81;No;Servicios;+20años;Alto;2;1943;Generación Silenciosa;76647;Alicante;1091;120;0;251;
CLI8116;M;No;25;No;Otros;<10años;Bajo;2;1999;Millennial;24807;Navarra;9945;30;0;106;
CLI8117;M;Si;52;Si;Artista;+20años;Medio;2;1972;Generación X;87757;Toledo;1737;50;0;347;0,5
CLI8118;F;No;21;No;Funcionario;<10años;Bajo;6;2003;Millennial;12199;Las Palmas;14085;30;0;91;
CLI8119;M;Si;55;No;Artista;+20años;Alto;4;1969;Generación X;47514;Baleares;1678;30;0;411;3
CLI8120;M;Si;88;Si;Servicios;+20años;Alto;2;1936;Baby Boomer;102811;La Rioja;1306;50;0;279;
CLI8121;M;Si;86;No;Servicios;+20años;Bajo;1;1938;Generación Silenciosa;81146;Palencia;1013;120;1;127;
CLI8122;F;No;53;Si;Médico;+20años;Bajo;1;1971;Generación X;128923;Málaga;6222;50;0;117;
CLI8123;M;Si;77;Si;Médico;+20años;Medio;2;1947;Baby Boomer;30545;Las Palmas;71995;30;1;157;
CLI8124;M;Si;55;Si;Ejecutivo;+20años;Alto;5;1969;Generación X;23051;Cádiz;955;30;0;187;
CLI8125;F;Si;91;Si;Servicios;+20años;Alto;2;1933;Baby Boomer;28883;La Rioja;1580;30;1;188;
CLI8126;M;No;39;Si;Otros;10-20años;Bajo;1;1985;Millennial;26476;Baleares;87;30;0;346;0,5
CLI8127;F;No;40;Si;Artista;10-20años;Bajo;2;1984;Millennial;97821;Pontevedra;962;50;1;295;
CLI8128;F;No;39;Si;Artista;10-20años;Bajo;1;1985;Millennial;25338;Ciudad Real;1882;30;0;254;
CLI8129;M;Si;39;Si;Artista;10-20años;Medio;2;1985;Millennial;29209;Córdoba;1767;30;0;460;3
CLI8130;M;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;13306;Guadalajara;1443;30;1;127;
CLI8131;F;Si;80;Si;Artista;+20años;Medio;2;1944;Baby Boomer;95787;Baleares;1639;50;0;285;
CLI8132;M;Si;68;No;Artista;+20años;Alto;3;1956;Generación Silenciosa;97085;Alicante;1443;30;0;127;
CLI8133;F;Si;51;Si;Artista;+20años;Medio;2;1973;Generación X;96221;Burgos;1443;50;0;238;
CLI8134;M;Si;47;Si;Otros;+20años;Bajo;4;1977;Generación X;123617;Sevilla;1697;80;1;127;
CLI8135;F;No;35;Si;Otros;10-20años;Bajo;1;1989;Millennial;27965;Navarra;1583;30;0;425;3
CLI8136;M;No;43;Si;Artista;+20años;Bajo;1;1981;Millennial;118322;Lérida;1077;50;0;511;4
CLI8137;F;Si;98;Si;Servicios;+20años;Alto;2;1926;Baby Boomer;78118;Las Palmas;1678;50;0;379;1
CLI8138;F;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;20804;Alicante;9945;30;0;501;4
CLI8139;F;Si;63;Si;Artista;+20años;Alto;2;1961;Baby Boomer;94230;Ciudad Real;79815;50;1;140;
CLI8140;F;No;20;No;Otros;<10años;Bajo;4;2004;Millennial;13044;Cádiz;2927;30;0;476;3
CLI8141;F;Si;78;Si;Artista;+20años;Alto;2;1946;Baby Boomer;125121;Baleares;15215;50;0;486;1
CLI8142;F;Si;76;Si;Artista;+20años;Medio;2;1948;Baby Boomer;126005;Melilla;876;50;1;241;
CLI8143;F;No;46;Si;Funcionario;+20años;Bajo;4;1978;Generación X;48484;Almería;7395;30;0;147;
CLI8144;F;No;40;Si;Artista;10-20años;Bajo;2;1984;Millennial;38221;Granada;732;50;1;361;0,5
CLI8145;F;Si;88;Si;Servicios;+20años;Alto;2;1936;Baby Boomer;72950;Murcia;1580;50;0;102;
CLI8146;M;Si;76;No;Otros;+20años;Bajo;1;1948;Generación Silenciosa;96450;Cáceres;915;120;0;377;3
CLI8147;F;Si;74;Si;Artista;+20años;Medio;3;1950;Baby Boomer;113469;Huelva;896;80;0;39;
CLI8148;F;Si;52;Si;Médico;+20años;Medio;4;1972;Generación X;93396;Zamora;1072;80;0;379;3
CLI8149;F;Si;54;Si;Artista;+20años;Medio;2;1970;Generación X;50447;Sevilla;1463;50;0;378;3
CLI8150;F;Si;35;No;Ingeniero/Técnicos;10-20años;Bajo;4;1989;Millennial;21418;Almería;916;30;1;171;
CLI8151;F;Si;72;Si;Servicios;+20años;Medio;4;1952;Baby Boomer;51833;Murcia;876;30;0;379;3
CLI8152;F;Si;86;No;Servicios;+20años;Alto;2;1938;Baby Boomer;79639;Valencia;7395;120;0;562;4
CLI8153;M;No;36;Si;Artista;10-20años;Bajo;6;1988;Millennial;22452;Tarragona;847;30;1;388;3
CLI8154;M;Si;53;Si;Artista;+20años;Bajo;1;1971;Generación X;79253;Lugo;1072;50;1;195;
CLI8155;M;Si;64;Si;Ejecutivo;+20años;Medio;5;1960;Baby Boomer;99278;Huesca;1697;30;1;188;
CLI8156;F;Si;91;Si;Servicios;+20años;Alto;1;1933;Baby Boomer;102187;Alicante;7395;50;0;347;0,5
CLI8157;F;No;33;No;Funcionario;10-20años;Bajo;4;1991;Millennial;26461;Huelva;1399;30;0;389;3
CLI8158;F;No;39;Si;Artista;10-20años;Bajo;2;1985;Millennial;19501;Santa Cruz de Tenerife;1583;30;0;76;
CLI8159;M;No;35;Si;Funcionario;10-20años;Bajo;5;1989;Millennial;21134;Álava;2066;30;0;385;3
CLI8160;M;Si;76;Si;Construcción;+20años;Alto;2;1948;Baby Boomer;103174;Murcia;896;50;1;269;
CLI8161;F;Si;78;Si;Servicios;+20años;Alto;2;1946;Baby Boomer;89457;Pontevedra;915;50;0;314;0,5
CLI8162;M;No;47;Si;Servicios;+20años;Bajo;1;1977;Generación X;100518;Málaga;1385;50;0;287;
CLI8163;M;Si;41;Si;Artista;10-20años;Bajo;2;1983;Millennial;87521;Castellón;1514;50;0;446;1
CLI8164;M;No;46;Si;Médico;+20años;Bajo;1;1978;Generación X;102348;Salamanca;1306;50;0;328;0,5
CLI8165;F;Si;77;Si;Médico;+20años;Medio;2;1947;Baby Boomer;82109;Toledo;1385;50;0;32;
CLI8166;M;No;51;Si;Artista;+20años;Bajo;2;1973;Generación X;79806;Vizcaya;1678;50;0;453;1
CLI8167;M;No;23;No;Funcionario;<10años;Bajo;1;2001;Millennial;12482;Málaga;2927;30;0;415;3
CLI8168;M;Si;77;Si;Artista;+20años;Medio;2;1947;Baby Boomer;70769;Zaragoza;1502;50;0;595;4
CLI8169;F;Si;67;Si;Artista;+20años;Bajo;1;1957;Baby Boomer;118341;Zamora;1189;50;1;275;
CLI8170;M;Si;66;Si;Otros;+20años;Bajo;1;1958;Baby Boomer;40656;Cáceres;6222;50;1;180;
CLI8171;M;No;41;Si;Otros;10-20años;Bajo;2;1983;Millennial;114187;Sevilla;1169;50;0;524;4
CLI8172;M;Si;33;Si;Funcionario;10-20años;Bajo;2;1991;Millennial;26036;Gerona;1054;30;1;330;0,5
CLI8173;F;No;35;Si;Ingeniero/Técnicos;10-20años;Bajo;3;1989;Millennial;25499;Baleares;1813;30;0;252;
CLI8174;M;Si;29;Si;Ejecutivo;<10años;Bajo;3;1995;Millennial;26009;Teruel;1926;30;0;373;3
CLI8175;M;No;46;Si;Negocios/empresa;+20años;Bajo;1;1978;Generación X;32544;Santa Cruz de Tenerife;857;30;0;293;
CLI8176;F;No;20;No;Médico;<10años;Bajo;1;2004;Millennial;21965;Sevilla;2616;30;0;50;
CLI8177;M;Si;88;No;Ejecutivo;+20años;Bajo;1;1936;Baby Boomer;110579;Murcia;15215;120;1;392;3
CLI8178;M;Si;32;Si;Funcionario;10-20años;Alto;2;1992;Millennial;18109;Barcelona;87;30;0;200;
CLI8179;F;Si;97;Si;Artista;+20años;Alto;2;1927;Baby Boomer;90190;Burgos;876;50;1;125;
CLI8180;M;Si;77;Si;Servicios;+20años;Bajo;1;1947;Generación Silenciosa;104921;Alicante;1639;50;0;154;
CLI8181;F;Si;55;Si;Artista;+20años;Alto;4;1969;Generación X;110925;Ávila;994;80;0;281;
CLI8182;M;Si;47;Si;Médico;+20años;Medio;4;1977;Generación X;115577;Valladolid;1013;80;0;509;4
CLI8183;M;Si;56;Si;Artista;+20años;Medio;2;1968;Generación X;82733;León;1561;50;0;487;3
CLI8184;F;Si;55;Si;Artista;+20años;Alto;3;1969;Generación X;100216;Ceuta;876;80;1;275;
CLI8185;F;Si;81;No;Construcción;+20años;Bajo;1;1943;Baby Boomer;57648;Vizcaya;1091;30;1;282;
CLI8186;F;No;32;Si;Funcionario;10-20años;Bajo;3;1992;Millennial;27285;Palencia;133;30;0;448;3
CLI8187;F;No;35;Si;Ingeniero/Técnicos;10-20años;Bajo;2;1989;Millennial;28186;Palencia;778;30;1;320;0,5
CLI8188;M;Si;66;No;Ejecutivo;+20años;Bajo;2;1958;Baby Boomer;76284;Zaragoza;1287;120;0;284;
CLI8189;M;No;51;Si;Artista;+20años;Bajo;1;1973;Generación X;62826;Albacete;7395;50;0;90;
CLI8190;F;Si;89;Si;Negocios/empresa;+20años;Bajo;2;1935;Baby Boomer;79905;Cáceres;1404;50;0;77;
CLI8191;M;Si;45;No;Ingeniero/Técnicos;+20años;Medio;7;1979;Generación X;122080;Cáceres;1399;200;0;81;
CLI8192;M;Si;24;No;Ejecutivo;<10años;Alto;4;2000;Millennial;15251;Soria;1581;30;0;97;
CLI8193;M;Si;41;Si;Artista;10-20años;Medio;3;1983;Millennial;42468;Teruel;2043;30;0;273;
CLI8194;M;Si;47;No;Ingeniero/Técnicos;+20años;Bajo;1;1977;Generación X;108904;Pontevedra;71995;120;1;264;
CLI8195;M;Si;55;Si;Artista;+20años;Medio;3;1969;Generación X;31493;Ceuta;1717;30;0;254;
CLI8196;F;Si;39;Si;Artista;10-20años;Medio;2;1985;Millennial;30582;Cuenca;1905;30;1;194;
CLI8197;M;Si;72;No;Servicios;+20años;Alto;2;1952;Baby Boomer;46210;Orense;7786;30;0;186;
CLI8198;F;No;45;Si;Ingeniero/Técnicos;+20años;Bajo;4;1979;Generación X;90451;Valencia;1997;30;1;184;
CLI8199;M;No;31;No;Otros;<10años;Bajo;2;1993;Millennial;26098;Valladolid;2066;30;1;273;
CLI8200;M;Si;61;Si;Artista;+20años;Medio;2;1963;Baby Boomer;35985;Vizcaya;1385;50;0;347;0,5
CLI8201;F;Si;64;No;Servicios;+20años;Alto;2;1960;Baby Boomer;111052;Huelva;56355;120;0;210;
CLI8202;M;No;31;No;Funcionario;<10años;Bajo;3;1993;Millennial;28868;Lérida;709;30;0;303;0,5
CLI8203;M;Si;53;Si;Artista;+20años;Medio;4;1971;Generación X;31580;Melilla;83725;30;0;202;
CLI8204;F;Si;86;No;Médico;+20años;Alto;2;1938;Baby Boomer;122246;Lugo;1248;120;0;420;3
CLI8205;F;No;39;Si;Médico;10-20años;Bajo;3;1985;Millennial;21007;Málaga;1077;30;0;399;3
CLI8206;F;Si;84;Si;Servicios;+20años;Alto;2;1940;Baby Boomer;35470;Ciudad Real;7786;50;0;208;
CLI8207;F;Si;97;Si;Servicios;+20años;Alto;2;1927;La Gran Generación;57242;Córdoba;1658;50;0;548;1
CLI8208;M;Si;67;Si;Servicios;+20años;Medio;3;1957;Generación Silenciosa;124223;Valladolid;1443;80;1;119;
CLI8209;F;Si;87;Si;Artista;+20años;Alto;2;1937;Baby Boomer;89543;Lérida;1502;50;0;132;
CLI8210;M;No;33;No;Médico;10-20años;Bajo;4;1991;Millennial;19937;Ciudad Real;1744;30;0;268;
CLI8211;M;Si;76;No;Ejecutivo;+20años;Alto;2;1948;Baby Boomer;75214;Palencia;5831;120;1;360;0,5
CLI8212;M;Si;72;Si;Médico;+20años;Medio;2;1952;Baby Boomer;27259;Toledo;1658;30;1;129;
CLI8213;F;Si;77;Si;Servicios;+20años;Bajo;2;1947;Baby Boomer;63185;Badajoz;1267;50;0;244;
CLI8214;M;Si;35;No;Funcionario;10-20años;Medio;4;1989;Millennial;21419;León;1307;30;1;382;3
CLI8215;M;Si;51;Si;Otros;+20años;Bajo;4;1973;Generación X;65015;Soria;1502;80;0;43;
CLI8216;M;No;23;No;Funcionario;<10años;Bajo;5;2001;Millennial;19734;Burgos;1512;30;0;226;
CLI8217;M;Si;52;Si;Médico;+20años;Bajo;3;1972;Generación X;110593;Ávila;1658;80;0;129;
CLI8218;F;No;43;No;Negocios/empresa;+20años;Bajo;2;1981;Millennial;96114;Zamora;1169;120;1;305;0,5
CLI8219;M;Si;94;Si;Servicios;+20años;Bajo;3;1930;Baby Boomer;43632;Huelva;1385;30;0;517;1
CLI8220;F;No;73;Si;Artista;+20años;Bajo;2;1951;Generación Silenciosa;64205;Palencia;935;50;1;295;
CLI8221;F;Si;55;Si;Artista;+20años;Medio;2;1969;Generación X;116952;Ceuta;1033;50;0;90;
CLI8222;F;Si;46;Si;Artista;+20años;Medio;3;1978;Generación X;67327;La Rioja;79815;80;0;194;
CLI8223;M;Si;58;Si;Artista;+20años;Bajo;1;1966;Generación X;27219;Segovia;1385;30;0;208;
CLI8224;M;Si;41;Si;Artista;10-20años;Bajo;2;1983;Millennial;79070;Granada;2066;50;1;292;
CLI8225;F;Si;50;Si;Artista;+20años;Bajo;2;1974;Generación X;60522;Segovia;915;50;1;115;
CLI8226;F;No;73;No;Servicios;+20años;Bajo;1;1951;Baby Boomer;31163;Murcia;1248;30;0;153;
CLI8227;M;No;36;No;Negocios/empresa;10-20años;Bajo;1;1988;Millennial;21569;Alicante;1882;30;0;136;
CLI8228;M;Si;44;Si;Artista;+20años;Bajo;1;1980;Generación X;97817;Salamanca;11;50;1;187;
CLI8229;F;Si;39;Si;Artista;10-20años;Bajo;1;1985;Millennial;26624;Madrid;1261;30;0;567;1
CLI8230;M;No;30;Si;Artista;<10años;Bajo;2;1994;Millennial;30857;Navarra;1215;30;0;321;0,5
CLI8231;F;Si;53;Si;Artista;+20años;Medio;3;1971;Generación X;34592;Jaén;1189;30;0;113;
CLI8232;F;Si;62;Si;Artista;+20años;Medio;2;1962;Baby Boomer;64626;Sevilla;1170;50;1;363;0,5
CLI8233;M;Si;28;Si;Funcionario;<10años;Bajo;6;1996;Millennial;27283;Las Palmas;2202;30;1;216;
CLI8234;F;No;33;No;Artista;10-20años;Bajo;8;1991;Millennial;30290;Soria;1307;30;0;136;
CLI8235;F;Si;51;Si;Otros;+20años;Bajo;3;1973;Generación X;129149;Albacete;1463;80;0;384;1
CLI8236;M;Si;54;No;Servicios;+20años;Bajo;2;1970;Generación X;66327;Orense;1150;30;0;50;
CLI8237;M;Si;79;No;Negocios/empresa;+20años;Bajo;4;1945;Baby Boomer;60675;Vizcaya;1033;30;0;264;
CLI8238;F;Si;87;Si;Servicios;+20años;Alto;2;1937;Generación Silenciosa;69215;Valladolid;1033;50;0;313;0,5
CLI8239;F;No;39;Si;Artista;10-20años;Bajo;3;1985;Millennial;27116;Zamora;962;30;1;121;
CLI8240;F;Si;85;Si;Servicios;+20años;Bajo;1;1939;Baby Boomer;21386;Guipúzcoa;1248;30;0;376;1
CLI8241;F;Si;87;No;Servicios;+20años;Alto;2;1937;Generación Silenciosa;119755;Almería;935;120;0;518;4
CLI8242;M;Si;46;Si;Funcionario;+20años;Alto;4;1978;Generación X;94967;Jaén;56355;80;0;434;3
CLI8243;F;No;46;Si;Ingeniero/Técnicos;+20años;Bajo;1;1978;Generación X;47861;Alicante;1658;50;1;185;
CLI8244;M;Si;74;No;Servicios;+20años;Alto;2;1950;Baby Boomer;62469;Granada;994;30;1;314;0,5
CLI8245;M;No;29;Si;Funcionario;<10años;Bajo;1;1995;Millennial;21697;Jaén;2306;30;1;201;
CLI8246;M;Si;74;Si;Servicios;+20años;Alto;2;1950;Baby Boomer;67494;Ávila;83725;50;0;138;
CLI8247;M;Si;61;Si;Ingeniero/Técnicos;+20años;Bajo;1;1963;Baby Boomer;116117;Toledo;1404;50;0;598;1
CLI8248;F;;62;Si;Artista;+20años;Medio;2;1962;Baby Boomer;22812;Castellón;1209;30;0;318;0,5
CLI8249;M;Si;69;;Servicios;+20años;Medio;4;1955;Baby Boomer;73172;Las Palmas;1091;30;1;170;
CLI8250;M;Si;51;Si;Artista;+20años;Medio;2;1973;Generación X;83689;Teruel;974;50;0;32;
CLI8251;M;Si;35;Si;Funcionario;10-20años;Bajo;2;1989;Millennial;21357;Zamora;1376;30;1;110;
CLI8252;F;No;54;Si;Construcción;+20años;Bajo;1;1970;Generación X;72788;Albacete;1052;50;1;150;
CLI8253;M;Si;65;Si;Artista;+20años;Alto;2;1959;Baby Boomer;95493;Almería;1678;50;0;442;1
CLI8254;M;No;24;No;Funcionario;<10años;Bajo;5;2000;Millennial;17792;Álava;2444;30;0;445;3
CLI8255;F;No;31;Si;Artista;<10años;Bajo;1;1993;Millennial;18685;Guipúzcoa;709;30;0;395;3
CLI8256;M;No;31;Si;Otros;<10años;Bajo;3;1993;Millennial;31469;Baleares;847;30;1;337;0,5
CLI8257;M;Si;83;Si;Servicios;+20años;Bajo;1;1941;Baby Boomer;83648;Valencia;1717;50;0;183;
CLI8258;F;Si;41;Si;Artista;10-20años;Bajo;2;1983;Millennial;81442;Cádiz;686;50;0;270;
CLI8259;M;Si;55;Si;Médico;+20años;Medio;2;1969;Generación X;65072;Soria;1267;50;0;584;4
CLI8260;F;Si;55;Si;Ejecutivo;+20años;Alto;4;1969;Generación X;105078;Málaga;857;80;1;155;
CLI8261;F;Si;97;No;Servicios;+20años;Bajo;1;1927;Baby Boomer;30052;Pontevedra;56355;30;1;322;0,5
CLI8262;F;Si;39;Si;Artista;10-20años;Medio;5;1985;Millennial;29414;Almería;1767;30;0;184;
CLI8263;F;No;39;No;Servicios;10-20años;Bajo;1;1985;Millennial;25568;Almería;1537;30;0;136;
CLI8264;M;Si;34;No;Otros;10-20años;Medio;3;1990;Millennial;25057;Castellón;1445;30;1;254;
CLI8265;M;Si;51;Si;Artista;+20años;Bajo;1;1973;Generación X;23400;Melilla;1482;30;0;509;1
CLI8266;F;Si;55;Si;Artista;+20años;Medio;4;1969;Generación X;98112;Teruel;1424;80;0;359;0,5
CLI8267;F;No;36;Si;Artista;10-20años;Bajo;3;1988;Millennial;30132;Granada;1261;30;0;330;0,5
CLI8268;M;Si;54;Si;Artista;+20años;Bajo;1;1970;Generación X;114886;Granada;6613;50;1;217;
CLI8269;M;Si;57;Si;Artista;+20años;Medio;3;1967;Generación X;74679;Tarragona;1267;80;0;345;0,5
CLI8270;M;No;28;No;Funcionario;<10años;Bajo;3;1996;Millennial;26865;Santa Cruz de Tenerife;2927;30;1;145;
CLI8271;F;Si;45;Si;Artista;+20años;Bajo;1;1979;Generación X;72319;Ceuta;1077;50;0;462;3
CLI8272;F;Si;75;Si;Artista;+20años;Alto;2;1949;Baby Boomer;61680;Navarra;7786;50;0;561;4
CLI8273;F;Si;87;No;Servicios;+20años;Alto;2;1937;Baby Boomer;107647;León;1639;120;0;321;0,5
CLI8274;M;Si;44;Si;Otros;+20años;Medio;5;1980;Generación X;42213;Córdoba;1468;30;1;338;0,5
CLI8275;F;No;68;Si;Médico;+20años;Bajo;1;1956;Baby Boomer;110917;Álava;1502;50;1;338;0,5
CLI8276;M;No;23;No;Funcionario;<10años;Bajo;2;2001;Millennial;18651;Sevilla;1754;30;0;378;3
CLI8277;F;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;16520;Gerona;10635;30;0;167;
CLI8278;M;No;31;Si;Otros;<10años;Bajo;5;1993;Millennial;20276;Salamanca;133;30;1;345;0,5
CLI8279;M;Si;63;Si;Médico;+20años;Medio;2;1961;Baby Boomer;119408;Toledo;1385;50;0;468;3
CLI8280;F;No;28;No;Funcionario;<10años;Bajo;1;1996;Millennial;20402;Tarragona;2858;30;0;229;
CLI8281;F;Si;69;No;Ingeniero/Técnicos;+20años;Bajo;1;1955;Baby Boomer;59567;Zaragoza;75905;30;1;237;
CLI8282;F;Si;29;No;Otros;<10años;Bajo;3;1995;Millennial;19110;Cáceres;2651;30;0;496;3
CLI8283;F;Si;55;No;Negocios/empresa;+20años;Alto;3;1969;Generación X;71872;Jaén;1267;30;0;477;3
CLI8284;F;No;33;No;Negocios/empresa;10-20años;Bajo;4;1991;Millennial;19538;Palencia;1307;30;0;593;4
CLI8285;F;No;29;No;Ingeniero/Técnicos;<10años;Bajo;4;1995;Millennial;29394;La Coruña;1616;30;0;523;4
CLI8286;M;Si;67;Si;Artista;+20años;Medio;3;1957;Baby Boomer;121629;Segovia;56355;80;0;397;3
CLI8287;M;No;46;Si;Artista;+20años;Bajo;1;1978;Generación X;108482;Ciudad Real;857;50;0;408;3
CLI8288;M;Si;97;Si;Artista;+20años;Bajo;2;1927;Baby Boomer;99951;Huelva;5831;50;0;309;0,5
CLI8289;M;Si;50;No;Artista;+20años;Medio;3;1974;Generación X;62985;Lérida;1737;30;1;389;3
CLI8290;F;Si;95;Si;Servicios;+20años;Bajo;1;1929;Baby Boomer;77440;Santa Cruz de Tenerife;955;50;0;48;
CLI8291;M;No;20;No;Funcionario;<10años;Bajo;5;2004;Millennial;13957;Toledo;2996;30;1;230;
CLI8292;M;No;41;Si;Otros;10-20años;Bajo;1;1983;Millennial;87625;Jaén;801;50;1;266;
CLI8293;M;Si;51;Si;Artista;+20años;Bajo;1;1973;Generación X;80406;Vizcaya;60265;50;1;360;0,5
CLI8294;M;Si;64;No;Artista;+20años;Medio;2;1960;Baby Boomer;31732;Soria;1619;30;0;31;
CLI8295;F;Si;79;Si;Servicios;+20años;Alto;2;1945;Baby Boomer;36328;Zaragoza;1091;50;0;534;4
CLI8296;F;Si;55;Si;Artista;+20años;Alto;3;1969;Generación X;44649;Jaén;6613;30;0;104;
CLI8297;F;;62;Si;Ingeniero/Técnicos;+20años;Medio;3;1962;Baby Boomer;106899;Lérida;1697;80;0;183;
CLI8298;M;No;51;No;Artista;+20años;Bajo;3;1973;Generación X;24558;Valencia;1150;30;1;113;
CLI8299;M;Si;63;Si;Artista;+20años;Bajo;1;1961;Baby Boomer;109072;Segovia;994;50;1;391;3
CLI8300;M;Si;46;No;Ejecutivo;+20años;Alto;6;1978;Generación X;89620;León;1248;30;0;555;4
CLI8301;M;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;16267;Melilla;1512;30;0;597;4
CLI8302;M;No;21;No;Funcionario;<10años;Bajo;3;2003;Millennial;16432;Orense;1685;30;0;87;
CLI8303;M;No;21;No;Funcionario;<10años;Bajo;4;2003;Millennial;13325;Jaén;1512;30;1;387;3
CLI8304;M;Si;75;Si;Ejecutivo;+20años;Bajo;1;1949;Baby Boomer;122876;Albacete;1678;50;0;589;1
CLI8305;F;Si;44;Si;Artista;+20años;Bajo;2;1980;Generación X;85699;Soria;1675;50;1;197;
CLI8306;M;Si;90;No;Servicios;+20años;Alto;2;1934;Baby Boomer;111311;Burgos;1091;120;0;113;
CLI8307;F;No;25;No;Funcionario;<10años;Bajo;3;1999;Millennial;29291;Alicante;2996;30;1;207;
CLI8308;F;Si;92;No;Servicios;+20años;Alto;2;1932;Baby Boomer;79145;Ciudad Real;1541;120;0;283;
CLI8309;M;Si;56;No;Artista;+20años;Bajo;4;1968;Generación X;44493;Albacete;1111;30;1;316;0,5
CLI8310;M;;65;Si;Artista;+20años;Medio;2;1959;Baby Boomer;124598;Madrid;1111;50;0;530;4
CLI8311;F;Si;45;Si;Artista;+20años;Medio;5;1979;Generación X;50832;Las Palmas;1169;30;0;135;
CLI8312;M;Si;56;No;Ejecutivo;+20años;Alto;2;1968;Generación X;43353;Palencia;1346;30;0;268;
CLI8313;F;Si;68;No;Artista;+20años;Medio;3;1956;Baby Boomer;115801;Teruel;11305;30;1;353;0,5
CLI8314;F;Si;68;No;Servicios;+20años;Alto;4;1956;Baby Boomer;110508;Álava;1737;30;1;188;
CLI8315;F;Si;42;Si;Artista;+20años;Bajo;1;1982;Millennial;96237;La Rioja;1238;50;1;174;
CLI8316;M;No;20;No;Artista;<10años;Bajo;4;2004;Millennial;17602;Lérida;303;30;0;55;
CLI8317;M;No;24;No;Funcionario;<10años;Bajo;4;2000;Millennial;13642;Pontevedra;2892;30;0;482;3
CLI8318;F;;33;Si;Médico;10-20años;Bajo;3;1991;Millennial;20408;Melilla;133;30;0;456;3
CLI8319;F;Si;68;Si;Otros;+20años;Bajo;1;1956;Baby Boomer;59101;Alicante;896;50;1;356;0,5
CLI8320;F;No;47;No;Otros;+20años;Bajo;3;1977;Generación X;114792;Valladolid;935;30;0;157;
CLI8321;F;No;35;Si;Ingeniero/Técnicos;10-20años;Bajo;1;1989;Millennial;18303;Jaén;732;30;1;194;
CLI8322;M;Si;41;Si;Artista;10-20años;Alto;1;1983;Millennial;51100;Baleares;663;50;0;215;
CLI8323;M;No;53;Si;Artista;+20años;Bajo;1;1971;Generación X;63420;La Rioja;974;50;0;124;
CLI8324;F;No;34;Si;Ingeniero/Técnicos;10-20años;Bajo;2;1990;Millennial;24237;Albacete;1836;30;1;357;0,5
CLI8325;M;Si;51;No;Artista;+20años;Alto;4;1973;Generación X;64013;La Coruña;1756;30;1;342;0,5
CLI8326;F;Si;54;No;Ingeniero/Técnicos;+20años;Medio;4;1970;Generación X;78928;Soria;7004;30;0;506;4
CLI8327;M;Si;47;No;Médico;+20años;Medio;4;1977;Generación X;61263;Badajoz;974;30;0;564;4
CLI8328;M;No;46;Si;Artista;+20años;Bajo;1;1978;Generación X;112301;Huesca;1072;50;1;274;
CLI8329;M;Si;41;Si;Médico;10-20años;Bajo;2;1983;Millennial;34712;Orense;2066;30;1;104;
CLI8330;M;Si;79;Si;Otros;+20años;Alto;2;1945;Baby Boomer;56382;Valladolid;15215;50;1;330;0,5
CLI8331;M;;78;No;Ejecutivo;+20años;Alto;1;1946;Generación Silenciosa;120237;Lérida;7395;120;1;325;0,5
CLI8332;F;No;43;Si;Ingeniero/Técnicos;+20años;Bajo;1;1981;Millennial;60209;Málaga;1744;50;0;322;0,5
CLI8333;M;No;22;No;Funcionario;<10años;Bajo;5;2002;Millennial;13893;Huelva;2823;30;0;390;3
CLI8334;F;No;29;No;Servicios;<10años;Bajo;1;1995;Millennial;18305;Salamanca;10635;30;1;382;3
CLI8335;M;Si;79;Si;Ejecutivo;+20años;Bajo;1;1945;Baby Boomer;83404;Zamora;1189;50;1;286;
